EntryID	OrganismName	Kingdom	SequenceLength	HelixDomain
Q8WUX2	Homo sapiens	Metazoa	184	False
O14230	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	347	False
O74309	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	807	False
O74469	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	133	False
O94580	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	282	False
O94740	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	466	False
P0CJ62	Xenopus laevis	Metazoa	239	False
P40381	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	328	False
P40387	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	513	False
Q09725	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1587	False
Q11120	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	515	False
Q4V7K4	Xenopus laevis	Metazoa	733	False
Q5AJU7	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	499	False
Q60560	Mesocricetus auratus	Metazoa	989	False
Q8QG92	Xenopus laevis	Metazoa	824	False
Q90ZA1	Xenopus laevis	Metazoa	631	False
Q9C107	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	815	False
Q9P805	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	127	False
P51662	Oryctolagus cuniculus	Metazoa	346	False
G2TRN4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	104	False
O14368	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	143	False
O42913	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	342	False
O59734	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	78	False
O74465	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	999	False
O74736	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	305	False
O74856	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	335	False
O74946	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	574	False
P06652	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	596	False
P18296	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1828	False
P79943	Xenopus laevis	Metazoa	254	False
Q07163	Saccharomyces cerevisiae	Fungi	1755	False
Q09683	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	649	False
Q09838	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	681	False
Q59UY7	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	917	False
Q5AMH6	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	821	False
Q8I4V8	Plasmodium falciparum (isolate 3D7)	Other	304	False
Q8LPU4	Zea mays	Viridiplantae	468	False
Q90Z72	Gallus gallus	Metazoa	458	False
Q9UT19	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	764	False
O43052	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1150	False
A0A445AGS0	Arachis hypogaea	Viridiplantae	203	False
O13688	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	522	False
O13788	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	527	False
O14113	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	263	False
O14114	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1190	False
O74429	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	920	False
O94561	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	195	False
O94701	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	272	False
Q00202	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	678	False
Q09826	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	408	False
Q09884	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1374	False
Q10585	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	124	False
Q2VLK6	Trypanosoma cruzi (strain CL Brener)	Other	358	False
Q91876	Xenopus laevis	Metazoa	720	False
Q9USJ7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	393	False
Q9UTI3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	177	False
Q9UUG9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1339	False
A6NDU8	Homo sapiens	Metazoa	294	False
Q8ND71	Homo sapiens	Metazoa	665	False
O04121	Spinacia oleracea	Viridiplantae	439	False
P19954	Spinacia oleracea	Viridiplantae	302	False
A0A1D6IEG9	Zea mays	Viridiplantae	668	False
A6YSL1	Zea mays	Viridiplantae	525	False
Q9UTH0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1162	False
O60182	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	934	False
O94276	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	215	False
O78750	Ovis aries	Metazoa	227	False
P38937	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	262	False
D0VWV4	Sus scrofa	Metazoa	169	True
A4UVI1	Papio anubis	Metazoa	444	False
W2SDE2	Cyphellophora europaea (strain CBS 101466)	Fungi	346	False
A0A078CGE6	Brassica napus	Viridiplantae	1299	False
Q9USR9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	643	False
O14122	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	734	False
O94679	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1158	False
O74791	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	470	False
Q9FYS5	Zea mays	Viridiplantae	193	False
Q9P7M3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	271	False
Q7YQK4	Oryctolagus cuniculus	Metazoa	503	True
Q8IJH8	Plasmodium falciparum (isolate 3D7)	Other	275	False
S7VVK4	Toxoplasma gondii (strain ATCC 50853 / GT1)	Other	4367	False
P30803	Canis lupus familiaris	Metazoa	1265	False
P36606	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	468	True
Q6TA49	Sus scrofa	Metazoa	289	True
Q9GTP4	Crithidia fasciculata	Other	502	True
O74910	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	638	False
Q10429	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	875	False
Q9Y7R3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	742	False
Q9YHY6	Xenopus laevis	Metazoa	1364	False
Q10223	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	431	False
Q5ABU7	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	564	False
Q8I266	Plasmodium falciparum (isolate 3D7)	Other	1470	True
Q9YHT2	Gallus gallus	Metazoa	290	False
Q9USR4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	125	False
Q8IDM6	Plasmodium falciparum (isolate 3D7)	Other	422	True
S8EZA7	Toxoplasma gondii (strain ATCC 50611 / Me49)	Other	534	True
I6VSD2	Capra hircus	Metazoa	224	True
Q7KWJ5	Plasmodium falciparum (isolate 3D7)	Other	504	True
Q7XB51	Physcomitrium patens	Viridiplantae	967	True
Q9C115	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	150	False
O13339	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	988	False
O13816	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	962	False
O13988	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	555	False
Q9UT23	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	834	False
Q76NL8	Plasmodium falciparum (isolate 3D7)	Other	1193	False
O14246	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	508	False
Q96TL7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	693	False
Q9HGM8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	695	False
Q9W6V6	Gallus gallus	Metazoa	2705	False
O43068	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	421	False
O74405	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	381	False
P87227	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	672	False
Q23794	Chironomus tentans	Metazoa	99	False
Q9HFF5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1205	False
Q9HGP5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	268	False
Q9P7A0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	319	False
A0A1S4FPC9	Aedes aegypti	Metazoa	3364	False
O13601	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	494	False
P30776	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	628	False
Q9URT4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	697	False
O43070	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	613	False
Q6GLP4	Xenopus laevis	Metazoa	391	False
Q9UU96	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	736	False
Q6TEC1	Xenopus laevis	Metazoa	212	False
Q8IW03	Homo sapiens	Metazoa	269	False
Q9BYD2	Homo sapiens	Metazoa	267	False
Q71BG9	Solanum lycopersicum	Viridiplantae	861	False
Q75NZ0	Pisum sativum	Viridiplantae	685	False
Q5HYI7	Homo sapiens	Metazoa	312	False
O74504	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	791	False
Q6IPR1	Homo sapiens	Metazoa	90	False
Q7Z2W9	Homo sapiens	Metazoa	205	False
Q8N5N7	Homo sapiens	Metazoa	158	False
Q9NYJ1	Homo sapiens	Metazoa	87	False
O13801	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	596	False
O13853	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	742	False
Q10430	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	238	False
A1L188	Homo sapiens	Metazoa	74	False
Q9BYC2	Homo sapiens	Metazoa	517	False
Q9Y3D5	Homo sapiens	Metazoa	142	False
Q07307	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	574	True
Q90X64	Xenopus laevis	Metazoa	521	False
Q92341	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	630	True
O13795	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	402	False
Q8IAX8	Plasmodium falciparum (isolate 3D7)	Other	248	False
P78929	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	137	False
P79005	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	663	False
Q8IJX8	Plasmodium falciparum (isolate 3D7)	Other	107	False
Q09814	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	239	False
Q8MMZ7	Toxoplasma gondii	Other	994	False
P56277	Homo sapiens	Metazoa	68	False
Q96HJ9	Homo sapiens	Metazoa	113	False
Q9HD33	Homo sapiens	Metazoa	250	False
Q9Y2Q9	Homo sapiens	Metazoa	187	False
O13881	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	537	False
O74808	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1238	False
Q8IE47	Plasmodium falciparum (isolate 3D7)	Other	273	False
O77389	Plasmodium falciparum (isolate 3D7)	Other	309	True
Q00757	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	916	False
O59757	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1364	False
O59767	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	310	False
Q10198	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	624	False
Q8S950	Nicotiana tabacum	Viridiplantae	959	False
Q9US26	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	351	False
Q8I6Z7	Plasmodium falciparum (isolate 3D7)	Other	1139	False
O94751	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1044	False
Q9UTI4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	172	False
O24370	Solanum tuberosum	Viridiplantae	899	False
Q10432	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	735	False
Q8I615	Plasmodium falciparum (isolate 3D7)	Other	1189	False
P0DJH6	Gallus gallus	Metazoa	76	False
P24345	Zea mays	Viridiplantae	359	False
O13684	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	261	False
O14310	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	933	False
Q9UTK5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1727	False
A0A076FFM5	Ocimum basilicum	Viridiplantae	523	False
O59740	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	522	False
Q96WV2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	339	False
O74434	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	626	False
O42998	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1919	False
Q4WIN1	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	988	False
P19518	Oryctolagus cuniculus	Metazoa	222	True
O14318	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	295	False
O74354	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	599	False
O14079	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	624	False
Q8ISM1	Giardia intestinalis	Other	755	False
P78953	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	920	False
B6RAL1	Penicillium expansum	Fungi	1394	False
P30997	Gallus gallus	Metazoa	906	False
O74957	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	834	False
Q9P802	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	194	False
Q8IHY1	Plasmodium falciparum (isolate 3D7)	Other	4226	False
Q43157	Spinacia oleracea	Viridiplantae	285	False
Q9UT18	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	591	False
P78963	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	625	False
E7FKV8	Oryzias latipes	Metazoa	2742	False
O60165	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	428	False
P49728	Chlamydomonas reinhardtii	Viridiplantae	206	True
O14064	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	997	False
P53352	Gallus gallus	Metazoa	877	False
Q4V7H8	Xenopus laevis	Metazoa	296	False
P80470	Spinacia oleracea	Viridiplantae	199	False
Q6NUF4	Xenopus laevis	Metazoa	716	False
Q9SM44	Spinacia oleracea	Viridiplantae	522	False
O60158	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	432	False
P09144	Chlamydomonas reinhardtii	Viridiplantae	735	False
Q5H8A6	Lotus japonicus	Viridiplantae	853	False
G5DBJ0	Nicotiana benthamiana	Viridiplantae	252	False
P07768	Oryctolagus cuniculus	Metazoa	1827	False
Q32NR9	Xenopus laevis	Metazoa	708	False
O74846	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	752	False
O94687	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	549	False
Q5AFI4	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	337	False
Q94BY9	Arabidopsis thaliana	Viridiplantae	550	False
Q43715	Pisum sativum	Viridiplantae	809	False
O13978	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	184	False
O14285	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	164	False
O74971	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	261	False
Q9UTG8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	94	False
Q10336	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	327	False
Q92351	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1208	False
E3SCZ8	Cavia porcellus	Metazoa	142	False
Q5TYM5	Homo sapiens	Metazoa	149	False
O62683	Canis lupus familiaris	Metazoa	898	False
Q10109	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	688	False
Q90Z80	Xenopus laevis	Metazoa	392	False
P31356	Todarodes pacificus	Metazoa	448	False
Q9URY2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	474	False
P36617	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	877	False
Q10103	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	960	False
Q10331	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	813	False
P87297	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	90	False
H2QII6	Pan troglodytes	Metazoa	3224	False
A0A8I3PDQ1	Canis lupus familiaris	Metazoa	834	False
Q9HDZ6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	155	False
Q9P6S5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	307	False
Q1MTQ7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	633	False
Q10426	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1040	False
Q10168	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	598	False
Q8N2H3	Homo sapiens	Metazoa	581	False
A5A6S6	Oryctolagus cuniculus	Metazoa	295	False
O13712	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	844	False
O14188	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1489	False
Q9US52	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	118	False
P78955	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	287	False
Q7LL22	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	462	False
O13898	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	893	True
P53694	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	308	False
P09108	Tetronarce californica	Metazoa	412	False
Q9MZ03	Oryctolagus cuniculus	Metazoa	298	False
P54939	Gallus gallus	Metazoa	2541	False
B9U3F2	Gallus gallus	Metazoa	1338	True
Q9UST6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	198	False
O13838	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	371	False
O13710	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1076	False
O74844	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	244	False
Q10173	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	441	False
Q9UUE5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	675	False
Q9Y7Z5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	279	True
E2RU10	Giardia intestinalis (strain ATCC 50803 / WB clone C6)	Other	238	False
Q7XA07	Chlamydomonas reinhardtii	Viridiplantae	427	False
Q9USG8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1188	False
Q9GZT6	Homo sapiens	Metazoa	254	False
P36168	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1195	False
P82970	Homo sapiens	Metazoa	282	False
Q8TBZ0	Homo sapiens	Metazoa	833	False
Q8WXB4	Homo sapiens	Metazoa	792	False
Q96BU1	Homo sapiens	Metazoa	408	False
Q9BSH3	Homo sapiens	Metazoa	213	False
Q9BXL5	Homo sapiens	Metazoa	484	False
Q9Y421	Homo sapiens	Metazoa	112	False
P0CG13	Homo sapiens	Metazoa	121	False
P58557	Homo sapiens	Metazoa	167	False
Q05048	Homo sapiens	Metazoa	431	False
Q17RH7	Homo sapiens	Metazoa	139	False
Q6PII3	Homo sapiens	Metazoa	467	False
Q8N5C7	Homo sapiens	Metazoa	304	False
Q8N699	Homo sapiens	Metazoa	235	False
Q80XL6	Mus musculus	Metazoa	779	False
Q9ZQH0	Arabidopsis thaliana	Viridiplantae	232	False
Q84K35	Arabidopsis thaliana	Viridiplantae	330	False
Q15847	Homo sapiens	Metazoa	76	False
Q5U623	Homo sapiens	Metazoa	682	False
Q8NDZ0	Homo sapiens	Metazoa	799	False
Q96ER3	Homo sapiens	Metazoa	474	False
Q9BRU2	Homo sapiens	Metazoa	100	False
A0A7P0TBJ1	Homo sapiens	Metazoa	273	False
A6NLJ0	Homo sapiens	Metazoa	364	False
B3EWF7	Homo sapiens	Metazoa	344	False
Q8NCN2	Homo sapiens	Metazoa	500	False
Q9BSF8	Homo sapiens	Metazoa	475	False
Q9BVC5	Homo sapiens	Metazoa	232	False
Q9NTI7	Homo sapiens	Metazoa	297	False
Q9NXF7	Homo sapiens	Metazoa	216	False
Q9Y3E1	Homo sapiens	Metazoa	203	False
P32314	Homo sapiens	Metazoa	431	False
Q8NEY3	Homo sapiens	Metazoa	305	False
Q8TC90	Homo sapiens	Metazoa	406	False
Q9NTZ6	Homo sapiens	Metazoa	932	False
Q8GXD9	Arabidopsis thaliana	Viridiplantae	644	False
Q8VYI3	Arabidopsis thaliana	Viridiplantae	309	False
A0PJW6	Homo sapiens	Metazoa	202	True
Q8WVI0	Homo sapiens	Metazoa	70	True
A0A096LP01	Homo sapiens	Metazoa	95	True
P41903	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	349	False
P48239	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	356	False
Q96B77	Homo sapiens	Metazoa	213	True
Q96GE9	Homo sapiens	Metazoa	116	True
P0DJ07	Homo sapiens	Metazoa	73	True
Q96I36	Homo sapiens	Metazoa	57	True
Q9SX65	Arabidopsis thaliana	Viridiplantae	156	False
Q86UB2	Homo sapiens	Metazoa	503	False
Q96RK1	Homo sapiens	Metazoa	184	False
Q56VL3	Homo sapiens	Metazoa	154	False
Q9NWW0	Homo sapiens	Metazoa	138	False
C0HLU2	Homo sapiens	Metazoa	46	False
C0HM98	Homo sapiens	Metazoa	186	False
Q7Z713	Homo sapiens	Metazoa	158	False
Q96HE9	Homo sapiens	Metazoa	360	False
Q9BSF4	Homo sapiens	Metazoa	260	True
Q6ZN28	Homo sapiens	Metazoa	852	False
Q9BQS6	Homo sapiens	Metazoa	159	False
Q9GZY4	Homo sapiens	Metazoa	146	True
O95625	Homo sapiens	Metazoa	1053	False
Q9H0U9	Homo sapiens	Metazoa	437	False
Q9UHA3	Homo sapiens	Metazoa	163	False
Q8N0T1	Homo sapiens	Metazoa	100	False
Q8N4H5	Homo sapiens	Metazoa	51	True
P42696	Homo sapiens	Metazoa	430	False
Q5JTH9	Homo sapiens	Metazoa	1297	False
B1AL88	Homo sapiens	Metazoa	458	True
Q5T4T1	Homo sapiens	Metazoa	132	True
Q8N4T4	Homo sapiens	Metazoa	335	False
Q2TAP0	Homo sapiens	Metazoa	167	False
Q8NEG4	Homo sapiens	Metazoa	500	False
Q9P2D8	Homo sapiens	Metazoa	2635	False
Q9H0C3	Homo sapiens	Metazoa	514	True
B9EJG8	Homo sapiens	Metazoa	249	True
P0DW81	Homo sapiens	Metazoa	44	False
Q9NUQ6	Homo sapiens	Metazoa	558	False
Q9HDB9	Homo sapiens	Metazoa	667	False
O95838	Homo sapiens	Metazoa	553	False
Q15760	Homo sapiens	Metazoa	415	False
Q8IY42	Homo sapiens	Metazoa	314	False
Q86SP6	Homo sapiens	Metazoa	731	False
Q8N292	Homo sapiens	Metazoa	157	True
Q8NDV2	Homo sapiens	Metazoa	337	False
Q9UJ42	Homo sapiens	Metazoa	338	False
Q9Y5Y3	Homo sapiens	Metazoa	372	False
Q14CX5	Homo sapiens	Metazoa	517	True
Q8TDV2	Homo sapiens	Metazoa	347	False
Q96SK2	Homo sapiens	Metazoa	561	True
B4DJY2	Homo sapiens	Metazoa	109	True
Q6DWJ6	Homo sapiens	Metazoa	353	False
Q8TC56	Homo sapiens	Metazoa	605	False
Q9BPY3	Homo sapiens	Metazoa	351	False
Q8IZV2	Homo sapiens	Metazoa	173	True
Q6Z6M4	Oryza sativa subsp. japonica	Viridiplantae	572	False
Q8BXP5	Mus musculus	Metazoa	385	False
Q12405	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	387	False
Q9BSN7	Homo sapiens	Metazoa	226	True
P59540	Homo sapiens	Metazoa	309	False
Q8NBV4	Homo sapiens	Metazoa	271	False
Q9Z2N6	Rattus norvegicus	Metazoa	79	False
F4HS99	Arabidopsis thaliana	Viridiplantae	1797	False
Q96CX2	Homo sapiens	Metazoa	325	False
P39994	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	560	False
Q9LFV6	Arabidopsis thaliana	Viridiplantae	1011	False
F4JV80	Arabidopsis thaliana	Viridiplantae	155	False
P43582	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	211	False
Q05043	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	376	False
P36023	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	863	False
Q9EPB5	Mus musculus	Metazoa	311	False
P97411	Mus musculus	Metazoa	478	False
Q23500	Caenorhabditis elegans	Metazoa	887	False
